"ID_SAMPLE","Dominant_num","Dominant","Subdominant_num","Subdominant","Third","Third_num"
6110,13,"TEDE",NA,NA,NA,NA
6111,13,"TEDE",NA,NA,NA,NA
6112,13,"TEDE",NA,NA,NA,NA
6113,13,"TEDE",NA,NA,NA,NA
6114,13,"TEDE",NA,NA,NA,NA
6115,13,"TEDE",NA,NA,NA,NA
6116,13,"TEDE",NA,NA,NA,NA
6117,13,"TEDE",NA,NA,NA,NA
6118,13,"TEDE",NA,NA,NA,NA
6119,13,"TEDE",NA,NA,NA,NA
6120,13,"TEDE",NA,NA,NA,NA
6121,13,"TEDE",NA,NA,NA,NA
6122,13,"TEDE",NA,NA,NA,NA
6123,13,"TEDE",NA,NA,NA,NA
6124,13,"TEDE",NA,NA,NA,NA
6125,13,"TEDE",NA,NA,NA,NA
6126,13,"TEDE",NA,NA,NA,NA
6127,13,"TEDE",NA,NA,NA,NA
6128,13,"TEDE",NA,NA,NA,NA
6129,13,"TEDE",NA,NA,NA,NA
6130,13,"TEDE",NA,NA,NA,NA
6194,9,"CMIX",13,"TEDE",NA,NA
6195,9,"CMIX",13,"TEDE",NA,NA
6196,9,"CMIX",13,"TEDE",NA,NA
6197,9,"CMIX",13,"TEDE",NA,NA
6198,9,"CMIX",13,"TEDE",NA,NA
6199,9,"CMIX",13,"TEDE",NA,NA
6200,9,"CMIX",13,"TEDE",NA,NA
6201,9,"CMIX",13,"TEDE",NA,NA
6202,9,"CMIX",13,"TEDE",NA,NA
6203,9,"CMIX",13,"TEDE",NA,NA
6204,9,"CMIX",13,"TEDE",NA,NA
6205,9,"CMIX",13,"TEDE",NA,NA
6206,9,"CMIX",13,"TEDE",NA,NA
6207,9,"CMIX",13,"TEDE",NA,NA
6208,9,"CMIX",13,"TEDE",NA,NA
6209,9,"CMIX",13,"TEDE",NA,NA
6210,9,"CMIX",13,"TEDE",NA,NA
6211,9,"CMIX",13,"TEDE",NA,NA
6212,9,"CMIX",13,"TEDE",NA,NA
6213,9,"CMIX",13,"TEDE",NA,NA
6214,9,"CMIX",13,"TEDE",NA,NA
6215,9,"CMIX",13,"TEDE",NA,NA
6216,9,"CMIX",13,"TEDE",NA,NA
6217,9,"CMIX",13,"TEDE",NA,NA
6218,9,"CMIX",13,"TEDE",NA,NA
6219,9,"CMIX",13,"TEDE",NA,NA
6220,9,"CMIX",13,"TEDE",NA,NA
6221,9,"CMIX",13,"TEDE",NA,NA
6222,9,"CMIX",13,"TEDE",NA,NA
6223,9,"CMIX",13,"TEDE",NA,NA
6224,9,"CMIX",13,"TEDE",NA,NA
6225,9,"CMIX",13,"TEDE",NA,NA
6226,9,"CMIX",13,"TEDE",NA,NA
6227,9,"CMIX",13,"TEDE",NA,NA
6228,9,"CMIX",13,"TEDE",NA,NA
6229,9,"CMIX",13,"TEDE",NA,NA
6230,9,"CMIX",13,"TEDE",NA,NA
6231,9,"CMIX",13,"TEDE",NA,NA
6232,9,"CMIX",13,"TEDE",NA,NA
6233,9,"CMIX",13,"TEDE",NA,NA
6234,9,"CMIX",13,"TEDE",NA,NA
6235,9,"CMIX",13,"TEDE",NA,NA
6236,9,"CMIX",13,"TEDE",NA,NA
6237,9,"CMIX",13,"TEDE",NA,NA
6238,9,"CMIX",13,"TEDE",NA,NA
6239,9,"CMIX",13,"TEDE",NA,NA
6240,9,"CMIX",13,"TEDE",NA,NA
6241,9,"CMIX",13,"TEDE",NA,NA
6242,9,"CMIX",13,"TEDE",NA,NA
6243,9,"CMIX",13,"TEDE",NA,NA
6244,9,"CMIX",13,"TEDE",NA,NA
6245,9,"CMIX",13,"TEDE",NA,NA
6246,9,"CMIX",13,"TEDE",NA,NA
6247,9,"CMIX",13,"TEDE",NA,NA
6248,9,"CMIX",13,"TEDE",NA,NA
6249,9,"CMIX",13,"TEDE",NA,NA
6250,9,"CMIX",13,"TEDE",NA,NA
6251,9,"CMIX",13,"TEDE",NA,NA
6252,9,"CMIX",13,"TEDE",NA,NA
6253,9,"CMIX",13,"TEDE",NA,NA
6254,9,"CMIX",13,"TEDE",NA,NA
6255,9,"CMIX",13,"TEDE",NA,NA
6256,9,"CMIX",13,"TEDE",NA,NA
6257,9,"CMIX",13,"TEDE",NA,NA
6258,9,"CMIX",13,"TEDE",NA,NA
6259,9,"CMIX",13,"TEDE",NA,NA
6260,9,"CMIX",13,"TEDE",NA,NA
6261,9,"CMIX",13,"TEDE",NA,NA
6262,9,"CMIX",13,"TEDE",NA,NA
6263,9,"CMIX",13,"TEDE",NA,NA
6264,9,"CMIX",13,"TEDE",NA,NA
6265,9,"CMIX",13,"TEDE",NA,NA
6266,9,"CMIX",13,"TEDE",NA,NA
6267,9,"CMIX",13,"TEDE",NA,NA
6268,9,"CMIX",13,"TEDE",NA,NA
6269,9,"CMIX",13,"TEDE",NA,NA
6270,9,"CMIX",13,"TEDE",NA,NA
6271,9,"CMIX",13,"TEDE",NA,NA
6272,9,"CMIX",13,"TEDE",NA,NA
6273,9,"CMIX",13,"TEDE",NA,NA
6274,9,"CMIX",13,"TEDE",NA,NA
6275,9,"CMIX",13,"TEDE",NA,NA
